workerid,proliferate.condition,accuracy,coding,failed_audio,failed_images,failed_video,internal_node_id,question_order,response,result,rt,slider_start,stimulus,success,time_elapsed,timeout,trial_index,trial_type,error
496,main,,,,,,0.0-6.0-1.1,,,,,,,,62314,,9,html-keyboard-response,
496,main,,340,,,,0.0-6.0-0.2,,10000,,4573,5000,audio/340_B1_CN7.wav,,66895,,10,audio-slider-response,
496,main,,,,,,0.0-6.0-1.2,,,,,,,,67899,,11,html-keyboard-response,
496,main,,246,,,,0.0-6.0-0.3,,9225,,4600,5000,audio/246_B2_CN7.wav,,72505,,12,audio-slider-response,
496,main,,,,,,0.0-6.0-1.3,,,,,,,,73512,,13,html-keyboard-response,
496,main,,193,,,,0.0-6.0-0.4,,9451,,4235,5000,audio/193_B1_CN7.wav,,77756,,14,audio-slider-response,
496,main,,,,,,0.0-6.0-1.4,,,,,,,,78761,,15,html-keyboard-response,
496,main,,,,,,0.0-7.0,,0,,6450,,"<p><font size='3'>You have completed the listening trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",,85217,,16,html-button-response,
496,main,,NEGATIVE,,,,0.0-8.0-0.0,,10000,,7245,5000,People can be both aggressive and nurturing regardless of sex.<br><br>,,92468,,17,html-slider-response,
496,main,,POSITIVE,,,,0.0-8.0-0.1,,10000,,4285,5000,Mothers should work only if necessary.<br><br>,,96760,,18,html-slider-response,
496,main,,NEGATIVE,,,,0.0-8.0-0.2,,0,,5027,5000,Tasks around the house should not be assigned by sex.<br><br>,,101793,,19,html-slider-response,
496,main,,POSITIVE,,,,0.0-8.0-0.3,,10000,,3556,5000,Girls should be protected and watched over more than boys.<br><br>,,105356,,20,html-slider-response,
496,main,,POSITIVE,,,,0.0-8.0-0.4,,10000,,5373,5000,Only some types of work are appropriate for both men and women.<br><br>,,110735,,21,html-slider-response,
496,main,,POSITIVE,,,,0.0-8.0-0.5,,10000,,2736,5000,Mothers should make most decisions about how children are brought up.<br><br>,,113478,,22,html-slider-response,
496,main,,NEGATIVE,,,,0.0-8.0-0.6,,10000,,7796,5000,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,,121280,,23,html-slider-response,
496,main,,POSITIVE,,,,0.0-8.0-0.7,,10000,,3936,5000,"For many important jobs, it is better to choose men instead of women.<br><br>",,125223,,24,html-slider-response,
496,main,,POSITIVE,,,,0.0-8.0-0.8,,10000,,3124,5000,Some types of work are just not appropriate for women.<br><br>,,128354,,25,html-slider-response,
496,main,,NEGATIVE,,,,0.0-8.0-0.9,,8170,,5527,5000,People should be treated the same regardless of their sex.<br><br>,,133888,,26,html-slider-response,
496,main,,NEGATIVE,,,,0.0-8.0-0.10,,4869,,5488,5000,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,,139383,,27,html-slider-response,
496,main,,POSITIVE,,,,0.0-8.0-0.11,,6961,,6896,5000,A father’s major responsibility is to provide financially for his children.<br><br>,,146284,,28,html-slider-response,
496,main,,POSITIVE,,,,0.0-8.0-0.12,,4298,,11310,5000,Men are more sexual than women.<br><br>,,157600,,29,html-slider-response,
496,main,,,,,,0.0-9.0,,0,,7204,,"<p><font size='3'>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. If you do not wish to answer a question, please leave it blank. <br><br>When you're ready to procede, click ‘Continue’.</font></p>",,164809,,30,html-button-response,
496,main,,,,,,0.0-10.0,[0],{'Q0': 0},,7977,,,,172799,,31,survey-likert,
496,main,[],,,,,0.0-11.0,,"{'age': '63', 'enjoy': 'Better than the average experiment', 'gender': 'Male', 'region': 'West - AK, CA, CO, HI, ID, MT, NV, OR, UT, WA, WY', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'language': 'English ', 'education': 'Hold a higher degree', 'question1': None}",,56955,,,,229868,,32,survey,
496,main,,,,,,0.0-12.0,,0,,2517,,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,,232389,,33,html-button-response,
501,main,,,[],[],[],0.0-0.0,,,,,,,True,94,False,0,preload,
501,main,,,,,,0.0-1.0,,0,,28419,,"<p><font size='3'>DESCRIPTION: You are invited to participate in a research study. Its general purpose is to understand how people perceive speech. We are interested in how people make use of varying properties of language to infer social information about a speaker. In this study, you will hear spoken sentences, and you will be asked to make simple decisions about the sentences you hear. Following this, you will be asked to complete a short questionnaire, where you will indicate on a sliding scale how much you agree or disagree with a series of statements. You will also be asked to complete an optional demographic survey. <br><br>TIME INVOLVEMENT: Your participation will take approximately 3 to 10 minutes. <br><br>RISKS AND BENEFITS: The foreseeable risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. There are no known benefits to you for participating in this study, and we cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive spoken language. <br><br>PAYMENT: You will be paid at the posted rate. <br><br>PARTICIPANT RIGHTS: If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. The alternative is not to participate. You have the right to refuse to answer particular questions. The results of this research study may be presented at scientific or professional meetings or published in scientific journals. Your individual privacy will be maintained in all published and written data resulting from the study. In accordance with scientific norms, the data from this study may be used or shared with other researchers for future research (after removing personally identifying information) without additional consent from you. <br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Grace Brown at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA. <br><br>WAIVER OF DOCUMENTATION: If you agree to participate in this research, please click the 'Continue' button. </font></p>",,28513,,1,html-button-response,
501,main,,,,,,0.0-2.0,,0,,4170,,"<p><font size='3'>This study requires you to listen to audio clips. To ensure you can adequately hear the audio presented in this study, the next page will have an audio attention check. Please wear headphones, and be prepared to adjust the volume on your device if necessary. <br><br> When you are ready to begin the audio attention check, click 'Start'. </font></p>",,32684,,2,html-button-response,
501,main,,,,,,0.0-3.0,,2,incorrect,6373,,audio/gift.wav,,39161,,3,audio-button-response,
501,main,,,,,,0.0-4.0,,0,,6351,,<p>Correct! You are ready to begin the study.</p>,,45513,,4,html-button-response,
501,main,,,,,,0.0-5.0,,0,,10099,,"<p><font size='3'>In this study, you will listen to a series of sentences. Each sentence is produced by a different speaker. While listening to each sentence, you will be prompted to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale that appears on your screen. You can click along this scale after the speaker stops talking. Try to respond as quickly as you can. The study will advance automatically if you do not respond within ten seconds. <br><br>Make sure you are wearing headphones. When you're ready to hear the first speaker, click ‘Start’. </font></p>",,55612,,5,html-button-response,
501,main,,723,,,,0.0-6.0-0.0,,,,,5000,audio/723_B1_CN7.wav,,65614,,6,audio-slider-response,
501,main,,,,,,0.0-6.0-1.0,,,,,,,,66616,,7,html-keyboard-response,
501,main,,246,,,,0.0-6.0-0.1,,1791,,7563,5000,audio/246_B2_CN7.wav,,74178,,8,audio-slider-response,
501,main,,,,,,0.0-6.0-1.1,,,,,,,,75180,,9,html-keyboard-response,
501,main,,193,,,,0.0-6.0-0.2,,6429,,6197,5000,audio/193_B1_CN7.wav,,81379,,10,audio-slider-response,
501,main,,,,,,0.0-6.0-1.2,,,,,,,,82381,,11,html-keyboard-response,
501,main,,625,,,,0.0-6.0-0.3,,3323,,4811,5000,audio/625_B2_CN7.wav,,87195,,12,audio-slider-response,
501,main,,,,,,0.0-6.0-1.3,,,,,,,,88196,,13,html-keyboard-response,
501,main,,340,,,,0.0-6.0-0.4,,5621,,5880,5000,audio/340_B1_CN7.wav,,94078,,14,audio-slider-response,
501,main,,,,,,0.0-6.0-1.4,,,,,,,,95079,,15,html-keyboard-response,
501,main,,,,,,0.0-7.0,,0,,4749,,"<p><font size='3'>You have completed the listening trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",,99830,,16,html-button-response,
501,main,,NEGATIVE,,,,0.0-8.0-0.0,,10000,,6332,5000,People should be treated the same regardless of their sex.<br><br>,,106163,,17,html-slider-response,
501,main,,POSITIVE,,,,0.0-8.0-0.1,,0,,5480,5000,A father’s major responsibility is to provide financially for his children.<br><br>,,111644,,18,html-slider-response,
501,main,,POSITIVE,,,,0.0-8.0-0.2,,0,,3218,5000,Some types of work are just not appropriate for women.<br><br>,,114863,,19,html-slider-response,
501,main,,POSITIVE,,,,0.0-8.0-0.3,,6656,,8163,5000,Men are more sexual than women.<br><br>,,123027,,20,html-slider-response,
501,main,,POSITIVE,,,,0.0-8.0-0.4,,0,,5850,5000,"For many important jobs, it is better to choose men instead of women.<br><br>",,128878,,21,html-slider-response,
501,main,,NEGATIVE,,,,0.0-8.0-0.5,,10000,,5782,5000,People can be both aggressive and nurturing regardless of sex.<br><br>,,134661,,22,html-slider-response,
501,main,,NEGATIVE,,,,0.0-8.0-0.6,,10000,,14068,5000,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,,148728,,23,html-slider-response,
501,main,,POSITIVE,,,,0.0-8.0-0.7,,0,,4016,5000,Only some types of work are appropriate for both men and women.<br><br>,,152745,,24,html-slider-response,
501,main,,POSITIVE,,,,0.0-8.0-0.8,,0,,2932,5000,Mothers should work only if necessary.<br><br>,,155677,,25,html-slider-response,
501,main,,NEGATIVE,,,,0.0-8.0-0.9,,10000,,4482,5000,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,,160161,,26,html-slider-response,
501,main,,POSITIVE,,,,0.0-8.0-0.10,,0,,7485,5000,Mothers should make most decisions about how children are brought up.<br><br>,,167646,,27,html-slider-response,
501,main,,POSITIVE,,,,0.0-8.0-0.11,,0,,2897,5000,Girls should be protected and watched over more than boys.<br><br>,,170544,,28,html-slider-response,
501,main,,NEGATIVE,,,,0.0-8.0-0.12,,10000,,3433,5000,Tasks around the house should not be assigned by sex.<br><br>,,173977,,29,html-slider-response,
501,main,,,,,,0.0-9.0,,0,,3599,,"<p><font size='3'>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. If you do not wish to answer a question, please leave it blank. <br><br>When you're ready to procede, click ‘Continue’.</font></p>",,177577,,30,html-button-response,
501,main,,,,,,0.0-10.0,[0],{'Q0': 0},,4119,,,,181697,,31,survey-likert,
501,main,[],,,,,0.0-11.0,,"{'age': '25', 'enjoy': 'An average experiment', 'gender': 'Female', 'region': 'Midwest - IA, IL, IN, KS, MI, MN, MO, ND, NE, OH, SD, WI', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': ""Some of these questions sparked some anger in me because of past experiences I've had / past remarks made about topics like these. Interesting though!"", 'language': 'English', 'education': 'Graduated college', 'question1': None}",,64872,,,,246623,,32,survey,
501,main,,,,,,0.0-12.0,,0,,1186,,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,,247811,,33,html-button-response,
448,main,,,[],[],[],0.0-0.0,,,,,,,True,1112,False,0,preload,
448,main,,,,,,0.0-1.0,,0,,5944,,"<p><font size='3'>DESCRIPTION: You are invited to participate in a research study. Its general purpose is to understand how people perceive speech. We are interested in how people make use of varying properties of language to infer social information about a speaker. In this study, you will hear spoken sentences, and you will be asked to make simple decisions about the sentences you hear. Following this, you will be asked to complete a short questionnaire, where you will indicate on a sliding scale how much you agree or disagree with a series of statements. You will also be asked to complete an optional demographic survey. <br><br>TIME INVOLVEMENT: Your participation will take approximately 3 to 10 minutes. <br><br>RISKS AND BENEFITS: The foreseeable risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. There are no known benefits to you for participating in this study, and we cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive spoken language. <br><br>PAYMENT: You will be paid at the posted rate. <br><br>PARTICIPANT RIGHTS: If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. The alternative is not to participate. You have the right to refuse to answer particular questions. The results of this research study may be presented at scientific or professional meetings or published in scientific journals. Your individual privacy will be maintained in all published and written data resulting from the study. In accordance with scientific norms, the data from this study may be used or shared with other researchers for future research (after removing personally identifying information) without additional consent from you. <br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Grace Brown at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA. <br><br>WAIVER OF DOCUMENTATION: If you agree to participate in this research, please click the 'Continue' button. </font></p>",,7064,,1,html-button-response,
448,main,,,,,,0.0-2.0,,0,,7802,,"<p><font size='3'>This study requires you to listen to audio clips. To ensure you can adequately hear the audio presented in this study, the next page will have an audio attention check. Please wear headphones, and be prepared to adjust the volume on your device if necessary. <br><br> When you are ready to begin the audio attention check, click 'Start'. </font></p>",,14867,,2,html-button-response,
448,main,,,,,,0.0-3.0,,2,incorrect,5712,,audio/gift.wav,,20758,,3,audio-button-response,
448,main,,,,,,0.0-4.0,,0,,1107,,<p>Correct! You are ready to begin the study.</p>,,21868,,4,html-button-response,
448,main,,,,,,0.0-5.0,,0,,24307,,"<p><font size='3'>In this study, you will listen to a series of sentences. Each sentence is produced by a different speaker. While listening to each sentence, you will be prompted to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale that appears on your screen. You can click along this scale after the speaker stops talking. Try to respond as quickly as you can. The study will advance automatically if you do not respond within ten seconds. <br><br>Make sure you are wearing headphones. When you're ready to hear the first speaker, click ‘Start’. </font></p>",,46178,,5,html-button-response,
448,main,,340,,,,0.0-6.0-0.0,,4920,,6501,5000,audio/340_B1_CN7.wav,,52686,,6,audio-slider-response,
448,main,,,,,,0.0-6.0-1.0,,,,,,,,53689,,7,html-keyboard-response,
448,main,,193,,,,0.0-6.0-0.1,,3978,,4869,5000,audio/193_B1_CN7.wav,,58564,,8,audio-slider-response,
448,main,,,,,,0.0-6.0-1.1,,,,,,,,59566,,9,html-keyboard-response,
448,main,,625,,,,0.0-6.0-0.2,,6596,,4027,5000,audio/625_B2_CN7.wav,,63593,,10,audio-slider-response,
448,main,,,,,,0.0-6.0-1.2,,,,,,,,64594,,11,html-keyboard-response,
448,main,,723,,,,0.0-6.0-0.3,,7689,,3595,5000,audio/723_B1_CN7.wav,,68190,,12,audio-slider-response,
448,main,,,,,,0.0-6.0-1.3,,,,,,,,69192,,13,html-keyboard-response,
448,main,,246,,,,0.0-6.0-0.4,,3639,,3973,5000,audio/246_B2_CN7.wav,,73165,,14,audio-slider-response,
448,main,,,,,,0.0-6.0-1.4,,,,,,,,74167,,15,html-keyboard-response,
448,main,,,,,,0.0-7.0,,0,,7533,,"<p><font size='3'>You have completed the listening trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",,81702,,16,html-button-response,
448,main,,POSITIVE,,,,0.0-8.0-0.0,,6219,,8304,5000,Mothers should work only if necessary.<br><br>,,90009,,17,html-slider-response,
448,main,,NEGATIVE,,,,0.0-8.0-0.1,,3676,,4248,5000,Tasks around the house should not be assigned by sex.<br><br>,,94260,,18,html-slider-response,
448,main,,POSITIVE,,,,0.0-8.0-0.2,,6445,,3177,5000,A father’s major responsibility is to provide financially for his children.<br><br>,,97440,,19,html-slider-response,
448,main,,POSITIVE,,,,0.0-8.0-0.3,,5202,,6239,5000,Girls should be protected and watched over more than boys.<br><br>,,103681,,20,html-slider-response,
448,main,,NEGATIVE,,,,0.0-8.0-0.4,,6163,,5396,5000,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,,109079,,21,html-slider-response,
448,main,,NEGATIVE,,,,0.0-8.0-0.5,,6445,,3007,5000,People can be both aggressive and nurturing regardless of sex.<br><br>,,112088,,22,html-slider-response,
448,main,,POSITIVE,,,,0.0-8.0-0.6,,4355,,5606,5000,Mothers should make most decisions about how children are brought up.<br><br>,,117696,,23,html-slider-response,
448,main,,NEGATIVE,,,,0.0-8.0-0.7,,,,,5000,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,,137700,,24,html-slider-response,
448,main,,POSITIVE,,,,0.0-8.0-0.8,,6295,,8640,5000,Only some types of work are appropriate for both men and women.<br><br>,,146345,,25,html-slider-response,
448,main,,NEGATIVE,,,,0.0-8.0-0.9,,8141,,6204,5000,People should be treated the same regardless of their sex.<br><br>,,152551,,26,html-slider-response,
448,main,,POSITIVE,,,,0.0-8.0-0.10,,6332,,6792,5000,"For many important jobs, it is better to choose men instead of women.<br><br>",,159345,,27,html-slider-response,
448,main,,POSITIVE,,,,0.0-8.0-0.11,,8216,,3326,5000,Some types of work are just not appropriate for women.<br><br>,,162672,,28,html-slider-response,
448,main,,POSITIVE,,,,0.0-8.0-0.12,,2640,,5998,5000,Men are more sexual than women.<br><br>,,168672,,29,html-slider-response,
448,main,,,,,,0.0-9.0,,0,,8041,,"<p><font size='3'>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. If you do not wish to answer a question, please leave it blank. <br><br>When you're ready to procede, click ‘Continue’.</font></p>",,176714,,30,html-button-response,
448,main,,,,,,0.0-10.0,[0],{'Q0': 2},,3705,,,,180429,,31,survey-likert,
448,main,[],,,,,0.0-11.0,,"{'age': '25', 'enjoy': 'Better than the average experiment', 'gender': 'Male', 'region': 'Northeast - CT, DC, DE, MA, MD, ME, NH, NJ, NY, PA, RI, VT', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'language': 'English', 'education': 'Some high school', 'question1': None}",,42483,,,,223054,,32,survey,
448,main,,,,,,0.0-12.0,,0,,1809,,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,,224867,,33,html-button-response,
438,main,,,[],[],[],0.0-0.0,,,,,,,True,809,False,0,preload,
438,main,,,,,,0.0-1.0,,0,,7061,,"<p><font size='3'>DESCRIPTION: You are invited to participate in a research study. Its general purpose is to understand how people perceive speech. We are interested in how people make use of varying properties of language to infer social information about a speaker. In this study, you will hear spoken sentences, and you will be asked to make simple decisions about the sentences you hear. Following this, you will be asked to complete a short questionnaire, where you will indicate on a sliding scale how much you agree or disagree with a series of statements. You will also be asked to complete an optional demographic survey. <br><br>TIME INVOLVEMENT: Your participation will take approximately 3 to 10 minutes. <br><br>RISKS AND BENEFITS: The foreseeable risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. There are no known benefits to you for participating in this study, and we cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive spoken language. <br><br>PAYMENT: You will be paid at the posted rate. <br><br>PARTICIPANT RIGHTS: If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. The alternative is not to participate. You have the right to refuse to answer particular questions. The results of this research study may be presented at scientific or professional meetings or published in scientific journals. Your individual privacy will be maintained in all published and written data resulting from the study. In accordance with scientific norms, the data from this study may be used or shared with other researchers for future research (after removing personally identifying information) without additional consent from you. <br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Grace Brown at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA. <br><br>WAIVER OF DOCUMENTATION: If you agree to participate in this research, please click the 'Continue' button. </font></p>",,7872,,1,html-button-response,
438,main,,,,,,0.0-2.0,,0,,4254,,"<p><font size='3'>This study requires you to listen to audio clips. To ensure you can adequately hear the audio presented in this study, the next page will have an audio attention check. Please wear headphones, and be prepared to adjust the volume on your device if necessary. <br><br> When you are ready to begin the audio attention check, click 'Start'. </font></p>",,12127,,2,html-button-response,
438,main,,,,,,0.0-3.0,,0,incorrect,1061,,audio/gift.wav,,13500,,3,audio-button-response,
438,main,,,,,,0.0-4.0,,0,,13642,,<p>Incorrect. Please adjust the volume of your device before beginning the study.</p>,,27143,,4,html-button-response,
438,main,,,,,,0.0-5.0,,0,,30236,,"<p><font size='3'>In this study, you will listen to a series of sentences. Each sentence is produced by a different speaker. While listening to each sentence, you will be prompted to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale that appears on your screen. You can click along this scale after the speaker stops talking. Try to respond as quickly as you can. The study will advance automatically if you do not respond within ten seconds. <br><br>Make sure you are wearing headphones. When you're ready to hear the first speaker, click ‘Start’. </font></p>",,57380,,5,html-button-response,
438,main,,246,,,,0.0-6.0-0.0,,,,,5000,audio/246_B2_CN7.wav,,67385,,6,audio-slider-response,
438,main,,,,,,0.0-6.0-1.0,,,,,,,,68395,,7,html-keyboard-response,
438,main,,193,,,,0.0-6.0-0.1,,7940,,7888,5000,audio/193_B1_CN7.wav,,76292,,8,audio-slider-response,
438,main,,,,,,0.0-6.0-1.1,,,,,,,,77297,,9,html-keyboard-response,
438,main,,723,,,,0.0-6.0-0.2,,8540,,7941,5000,audio/723_B1_CN7.wav,,85244,,10,audio-slider-response,
438,main,,,,,,0.0-6.0-1.2,,,,,,,,86255,,11,html-keyboard-response,
438,main,,625,,,,0.0-6.0-0.3,,9389,,6312,5000,audio/625_B2_CN7.wav,,92564,,12,audio-slider-response,
438,main,,,,,,0.0-6.0-1.3,,,,,,,,93584,,13,html-keyboard-response,
438,main,,340,,,,0.0-6.0-0.4,,8292,,6651,5000,audio/340_B1_CN7.wav,,100228,,14,audio-slider-response,
438,main,,,,,,0.0-6.0-1.4,,,,,,,,101245,,15,html-keyboard-response,
438,main,,,,,,0.0-7.0,,0,,10382,,"<p><font size='3'>You have completed the listening trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",,111628,,16,html-button-response,
438,main,,POSITIVE,,,,0.0-8.0-0.0,,0,,9415,5000,"For many important jobs, it is better to choose men instead of women.<br><br>",,121044,,17,html-slider-response,
438,main,,NEGATIVE,,,,0.0-8.0-0.1,,10000,,4591,5000,People should be treated the same regardless of their sex.<br><br>,,125636,,18,html-slider-response,
438,main,,NEGATIVE,,,,0.0-8.0-0.2,,10000,,5791,5000,Tasks around the house should not be assigned by sex.<br><br>,,131428,,19,html-slider-response,
438,main,,POSITIVE,,,,0.0-8.0-0.3,,0,,12087,5000,Only some types of work are appropriate for both men and women.<br><br>,,143516,,20,html-slider-response,
438,main,,NEGATIVE,,,,0.0-8.0-0.4,,10000,,7227,5000,People can be both aggressive and nurturing regardless of sex.<br><br>,,150744,,21,html-slider-response,
438,main,,NEGATIVE,,,,0.0-8.0-0.5,,10000,,8410,5000,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,,159156,,22,html-slider-response,
438,main,,NEGATIVE,,,,0.0-8.0-0.6,,10000,,11755,5000,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,,170912,,23,html-slider-response,
438,main,,POSITIVE,,,,0.0-8.0-0.7,,0,,8679,5000,Mothers should work only if necessary.<br><br>,,179592,,24,html-slider-response,
438,main,,POSITIVE,,,,0.0-8.0-0.8,,0,,4839,5000,Men are more sexual than women.<br><br>,,184432,,25,html-slider-response,
438,main,,POSITIVE,,,,0.0-8.0-0.9,,0,,4819,5000,Girls should be protected and watched over more than boys.<br><br>,,189252,,26,html-slider-response,
438,main,,POSITIVE,,,,0.0-8.0-0.10,,4835,,8763,5000,A father’s major responsibility is to provide financially for his children.<br><br>,,198016,,27,html-slider-response,
438,main,,POSITIVE,,,,0.0-8.0-0.11,,1232,,8735,5000,Some types of work are just not appropriate for women.<br><br>,,206752,,28,html-slider-response,
438,main,,POSITIVE,,,,0.0-8.0-0.12,,0,,5703,5000,Mothers should make most decisions about how children are brought up.<br><br>,,212456,,29,html-slider-response,
438,main,,,,,,0.0-9.0,,0,,2879,,"<p><font size='3'>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. If you do not wish to answer a question, please leave it blank. <br><br>When you're ready to procede, click ‘Continue’.</font></p>",,215336,,30,html-button-response,
438,main,,,,,,0.0-10.0,[0],{'Q0': 2},,2861,,,,218200,,31,survey-likert,
438,main,[],,,,,0.0-11.0,,"{'age': '48', 'enjoy': 'An average experiment', 'gender': 'Female', 'region': 'Midwest - IA, IL, IN, KS, MI, MN, MO, ND, NE, OH, SD, WI', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': 'n/a', 'language': 'english', 'education': 'Some college', 'question1': None}",,48176,,,,266488,,32,survey,
438,main,,,,,,0.0-12.0,,0,,2862,,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,,269352,,33,html-button-response,
451,main,,,[],[],[],0.0-0.0,,,,,,,True,106,False,0,preload,
