participant_id,condition,accuracy,button_response,clicks,coding,correct,expected,internal_node_id,keyboard_response,question_order,response,response_source,rt,stimulus,time_elapsed,trial_index,trial_type,triplet_id,error
145,masc lex 3,,,,,,,0.0-1.0,,,0,,6847,"<p><font size='3'>In this experiment, you will read a series of sentences. Each sentence has been produced by a different speaker. After reading each sentence, you will be asked to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale. After providing your rating, you can proceed to the next trial by clicking 'Continue'. Some trials will have comprehension questions. To complete these, click on the button with the correct answer. <br><br>When you're ready to begin, click ‘Start’.</font></p>",10780,1,html-button-response,,
145,masc lex 3,,,"[{'time': 3953.79999999702, 'location': 0.336}, {'time': 5577.39999999851, 'location': 0.398}, {'time': 6361.5, 'location': 0.382}, {'time': 7073.20000000298, 'location': 0.472}]",,,non_masc,0.0-2.0,,,0.472,,7969,"['<p style=""font-weight:bold;"">I\'m surprised how yummy that taco was.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",18757,2,html-vas-response,17,
145,masc lex 3,,,"[{'time': 1589.6999999955297, 'location': 0.662}]",,,masc,0.0-3.0,,,0.662,,2350,"['<p style=""font-weight:bold;"">My workout yesterday had me feeling powerful.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",21109,3,html-vas-response,11,
145,masc lex 3,,,"[{'time': 1382.5, 'location': 0.746}]",,,non_masc,0.0-4.0,,,0.746,,2031,"['<p style=""font-weight:bold;"">Apologies, I didn\'t see you there.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",23141,4,html-vas-response,21,
145,masc lex 3,,,"[{'time': 1558.5, 'location': 0.356}]",,,neutral,0.0-5.0,,,0.356,,2063,"['<p style=""font-weight:bold;"">Hey, you won\'t believe who I bumped into this week.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",25205,5,html-vas-response,2,
145,masc lex 3,incorrect,0,,,1,,0.0-6.0,,,,button,3391,True or False: The speaker expressed that they bumped into someone two weeks ago.<br><br>,28596,6,html-multi-response,,
145,masc lex 3,,,"[{'time': 2527.1999999955297, 'location': 0.486}]",,,non_masc,0.0-7.0,,,0.486,,3047,"['<p style=""font-weight:bold;"">That\'s a silly thing to say.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",31645,7,html-vas-response,20,
145,masc lex 3,,,"[{'time': 3926.5, 'location': 0.652}]",,,masc,0.0-8.0,,,0.652,,4575,"['<p style=""font-weight:bold;"">My office is insanely boring.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",36221,8,html-vas-response,16,
145,masc lex 3,,,"[{'time': 1270.7999999970198, 'location': 0.882}]",,,masc,0.0-9.0,,,0.882,,1783,"['<p style=""font-weight:bold;"">I hear what you\'re saying, bro.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",38004,9,html-vas-response,9,
145,masc lex 3,,,"[{'time': 1558.60000000149, 'location': 0.746}]",,,masc,0.0-10.0,,,0.746,,2231,"['<p style=""font-weight:bold;"">Some people think that show was downright entertaining.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",40236,10,html-vas-response,15,
145,masc lex 3,,,"[{'time': 2823.10000000149, 'location': 0.498}]",,,masc,0.0-11.0,,,0.498,,3511,"['<p style=""font-weight:bold;"">I bought a yellow shirt last Friday.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",43749,11,html-vas-response,13,
145,masc lex 3,,,"[{'time': 1550.39999999851, 'location': 0.512}]",,,non_masc,0.0-12.0,,,0.512,,2007,"['<p style=""font-weight:bold;"">Your presentation sounded perfect.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",45757,12,html-vas-response,18,
145,masc lex 3,,,"[{'time': 1374.7999999970198, 'location': 0.5}]",,,masc,0.0-13.0,,,0.5,,1806,"['<p style=""font-weight:bold;"">My sister wanted to let you know that she will be late. </p><br><br>How masculine is the speaker of this sentence?<br><br>']",47564,13,html-vas-response,12,
145,masc lex 3,,,"[{'time': 1207.5, 'location': 0.512}]",,,masc,0.0-14.0,,,0.512,,2888,"['<p style=""font-weight:bold;"">I can\'t stop cracking up -- that was really funny.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",50453,14,html-vas-response,10,
145,masc lex 3,,,"[{'time': 1398.89999999851, 'location': 0.328}]",,,non_masc,0.0-15.0,,,0.328,,1863,"['<p style=""font-weight:bold;"">The party last night was really fabulous.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",52316,15,html-vas-response,19,
145,masc lex 3,,,"[{'time': 1838.60000000149, 'location': 0.388}]",,,neutral,0.0-16.0,,,0.388,,2239,"['<p style=""font-weight:bold;"">When is lunch? I\'m actually starving.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",54557,16,html-vas-response,3,
145,masc lex 3,correct,1,,,1,,0.0-17.0,,,,button,1511,What meal is the speaker asking about?<br><br>,56069,17,html-multi-response,,
145,masc lex 3,,,"[{'time': 2382.79999999702, 'location': 0.566}]",,,masc,0.0-18.0,,,0.566,,3111,"['<p style=""font-weight:bold;"">I\'m surprised how savory that burger was.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",59181,18,html-vas-response,14,
145,masc lex 3,,,"[{'time': 2414.39999999851, 'location': 0.482}]",,,neutral,0.0-19.0,,,0.482,,2975,"['<p style=""font-weight:bold;"">I see you got new ceramic mugs.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",62157,19,html-vas-response,4,
145,masc lex 3,correct,0,,,0,,0.0-20.0,,,,button,1688,What type of dish is the speaker commenting on?<br><br>,63845,20,html-multi-response,,
145,masc lex 3,,,"[{'time': 1014.6999999955297, 'location': 0.48}, {'time': 1806.79999999702, 'location': 0.316}]",,,non_masc,0.0-21.0,,,0.316,,2519,"['<p style=""font-weight:bold;"">I think that article was, like, well-researched.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",66365,21,html-vas-response,24,
145,masc lex 3,,,"[{'time': 1142.39999999851, 'location': 0.174}]",,,non_masc,0.0-22.0,,,0.174,,1655,"['<p style=""font-weight:bold;"">I hear what you\'re saying, darling.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",68021,22,html-vas-response,23,
145,masc lex 3,,,"[{'time': 1302.6999999955297, 'location': 0.48}]",,,neutral,0.0-23.0,,,0.48,,1703,"['<p style=""font-weight:bold;"">Without a map, we are completely lost.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",69725,23,html-vas-response,5,
145,masc lex 3,correct,1,,,1,,0.0-24.0,,,,button,2527,True or False: The speaker believes they will be lost without a GPS.<br><br>,72253,24,html-multi-response,,
145,masc lex 3,,,"[{'time': 1022.6999999955297, 'location': 0.47}]",,,non_masc,0.0-25.0,,,0.47,,1831,"['<p style=""font-weight:bold;"">I feel sorry for the poor thing.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",74085,25,html-vas-response,22,
145,masc lex 3,,,"[{'time': 2342.89999999851, 'location': 0.48}]",,,neutral,0.0-26.0,,,0.48,,3591,"['<p style=""font-weight:bold;"">I bought a new shirt last Friday.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",77677,26,html-vas-response,8,
145,masc lex 3,incorrect,0,,,1,,0.0-27.0,,,,button,1847,What did the speaker purchase?<br><br>,79525,27,html-multi-response,,
145,masc lex 3,,,"[{'time': 1127, 'location': 0.486}]",,,neutral,0.0-28.0,,,0.486,,2207,"['<p style=""font-weight:bold;"">Chase was really tired on Monday.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",81733,28,html-vas-response,6,
145,masc lex 3,correct,2,,,2,,0.0-29.0,,,,button,1511,Who was tired?<br><br>,83245,29,html-multi-response,,
145,masc lex 3,,,[],,,neutral,0.0-30.0,,,,,,"['<p style=""font-weight:bold;"">At the beach, I took the clearest picture of the sunset.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",93258,30,html-vas-response,7,
145,masc lex 3,incorrect,2,,,0,,0.0-31.0,,,,button,4258,What did the speaker photograph?<br><br>,97517,31,html-multi-response,,
145,masc lex 3,,,"[{'time': 2342.89999999851, 'location': 0.494}, {'time': 2758.89999999851, 'location': 0.422}]",,,neutral,0.0-32.0,,,0.422,,3655,"['<p style=""font-weight:bold;"">Can I take a glance at your answer? </p><br><br>How masculine is the speaker of this sentence?<br><br>']",101173,32,html-vas-response,1,
145,masc lex 3,correct,1,,,1,,0.0-33.0,,,,button,1192,What did the speaker ask to see?<br><br>,102365,33,html-multi-response,,
145,masc lex 3,,,,,,,0.0-34.0,,,0,,4887,"<p><font size='3'>You have completed the experimental trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",107253,34,html-button-response,,
145,masc lex 3,,,"[{'time': 2381.89999999851, 'location': 0.182}]",POSITIVE,,,0.0-35.0-0.0,,,0.182,,2974,Only some types of work are appropriate for both men and women.<br><br>,110229,35,html-vas-response,,
145,masc lex 3,,,"[{'time': 2630.29999999702, 'location': 0.30003125}]",POSITIVE,,,0.0-35.0-0.1,,,0.30003125,,3150,A father’s major responsibility is to provide financially for his children.<br><br>,113381,36,html-vas-response,,
145,masc lex 3,,,"[{'time': 2286.60000000149, 'location': 0.19203125}, {'time': 3686.60000000149, 'location': 0.06203125}]",POSITIVE,,,0.0-35.0-0.2,,,0.06203125,,4303,Mothers should make most decisions about how children are brought up.<br><br>,117685,37,html-vas-response,,
145,masc lex 3,,,"[{'time': 1622.89999999851, 'location': 1}]",NEGATIVE,,,0.0-35.0-0.3,,,1,,2271,People should be treated the same regardless of their sex.<br><br>,119957,38,html-vas-response,,
145,masc lex 3,,,"[{'time': 1519.1999999955297, 'location': 0.994}]",NEGATIVE,,,0.0-35.0-0.4,,,0.994,,2047,Tasks around the house should not be assigned by sex.<br><br>,122005,39,html-vas-response,,
145,masc lex 3,,,"[{'time': 1847, 'location': 0.072}, {'time': 2495, 'location': 0.356}]",POSITIVE,,,0.0-35.0-0.5,,,0.356,,3071,Girls should be protected and watched over more than boys.<br><br>,125077,40,html-vas-response,,
145,masc lex 3,,,"[{'time': 3142.89999999851, 'location': 0.254}]",POSITIVE,,,0.0-35.0-0.6,,,0.254,,3959,Mothers should work only if necessary.<br><br>,129037,41,html-vas-response,,
145,masc lex 3,,,"[{'time': 3310.89999999851, 'location': 0.808}]",POSITIVE,,,0.0-35.0-0.7,,,0.808,,3759,Men are more sexual than women.<br><br>,132797,42,html-vas-response,,
145,masc lex 3,,,"[{'time': 2471.29999999702, 'location': 0.72603125}]",NEGATIVE,,,0.0-35.0-0.8,,,0.72603125,,3183,People can be both aggressive and nurturing regardless of sex.<br><br>,135981,43,html-vas-response,,
145,masc lex 3,,,"[{'time': 1911, 'location': 0.99403125}]",NEGATIVE,,,0.0-35.0-0.9,,,0.99403125,,2695,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,138677,44,html-vas-response,,
145,masc lex 3,,,"[{'time': 1551.10000000149, 'location': 0.112}]",POSITIVE,,,0.0-35.0-0.10,,,0.112,,2215,Some types of work are just not appropriate for women.<br><br>,140893,45,html-vas-response,,
145,masc lex 3,,,"[{'time': 1806.89999999851, 'location': 0.02803125}]",POSITIVE,,,0.0-35.0-0.11,,,0.02803125,,2663,"For many important jobs, it is better to choose men instead of women.<br><br>",143557,46,html-vas-response,,
145,masc lex 3,,,"[{'time': 6734.89999999851, 'location': 0.962}, {'time': 7414.79999999702, 'location': 0.922}]",NEGATIVE,,,0.0-35.0-0.12,,,0.922,,8247,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,151805,47,html-vas-response,,
145,masc lex 3,,,,,,,0.0-36.0,,,0,,2175,"<p><font size='3'>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. <br><br>When you're ready to procede, click ‘Continue’.</font></p>",153981,48,html-button-response,,
145,masc lex 3,,,,,,,0.0-37.0,,[0],{'Q0': 0},,2271,,156253,49,survey-likert,,
145,masc lex 3,[],,,,,,0.0-38.0,,,"{'age': '19', 'P0_Q0': None, 'enjoy': 'An average experiment', 'gender': 'Non-binary/Non-conforming', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'language': 'English', 'education': 'Graduated high school'}",,17146,,173445,50,survey,,
145,masc lex 3,,,,,,,0.0-39.0,,,0,,1087,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,174533,51,html-button-response,,
130,masc lex 3,,,,,,,0.0-0.0,,,0,,55917,"<p><font size=""3"">DESCRIPTION: You are invited to participate in a research study. Its general purpose is to understand how people perceive written stimuli. You will be asked to read a series of sentences and provide judgments about the social characteristics of the speakers of these sentences. <br><br>RISKS AND BENEFITS: There are no known risks, costs, or discomforts in this study and this judgment is based on a large body of experiments with the same or similar procedures with people of similar ages, sex, origins, etc.  We cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive written stimuli.<br><br>PAYMENTS: You will be paid at the posted rate. <br><br>SUBJECT RIGHTS: If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. <br><br> CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Meghan Sumner at (650)-725-9336. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650)-723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA.<br><br>WAIVER OF DOCUMENTATION: If you agree to participate in this research, please continue on to the next page.</font></p>",55939,0,html-button-response,,
130,masc lex 3,,,,,,,0.0-1.0,,,0,,50431,"<p><font size='3'>In this experiment, you will read a series of sentences. Each sentence has been produced by a different speaker. After reading each sentence, you will be asked to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale. After providing your rating, you can proceed to the next trial by clicking 'Continue'. Some trials will have comprehension questions. To complete these, click on the button with the correct answer. <br><br>When you're ready to begin, click ‘Start’.</font></p>",106374,1,html-button-response,,
130,masc lex 3,,,[],,,masc,0.0-2.0,,,,,,"['<p style=""font-weight:bold;"">I\'m surprised how savory that burger was.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",116418,2,html-vas-response,14,
130,masc lex 3,,,"[{'time': 4060.399999856949, 'location': 0.9}]",,,masc,0.0-3.0,,,0.9,,,"['<p style=""font-weight:bold;"">I hear what you\'re saying, bro.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",126429,3,html-vas-response,9,
130,masc lex 3,,,"[{'time': 252.79999995231628, 'location': 0.404}, {'time': 4881.200000047684, 'location': 0.13}]",,,neutral,0.0-4.0,,,0.13,,7506,"['<p style=""font-weight:bold;"">Chase was really tired on Monday.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",133941,4,html-vas-response,6,
130,masc lex 3,correct,2,,,2,,0.0-5.0,,,,button,3931,Who was tired?<br><br>,137874,5,html-multi-response,,
130,masc lex 3,,,[],,,non_masc,0.0-6.0,,,,,,"['<p style=""font-weight:bold;"">I think that article was, like, well-researched.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",147884,6,html-vas-response,24,
130,masc lex 3,,,"[{'time': 6165.799999952316, 'location': 0.594}]",,,non_masc,0.0-7.0,,,0.594,,9603,"['<p style=""font-weight:bold;"">I hear what you\'re saying, darling.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",157491,7,html-vas-response,23,
130,masc lex 3,,,"[{'time': 5073.299999952316, 'location': 0.88}]",,,masc,0.0-8.0,,,0.88,,9347,"['<p style=""font-weight:bold;"">My workout yesterday had me feeling powerful.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",166844,8,html-vas-response,11,
130,masc lex 3,,,"[{'time': 5052, 'location': 0.258}]",,,neutral,0.0-9.0,,,,,,"['<p style=""font-weight:bold;"">I bought a new shirt last Friday.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",176850,9,html-vas-response,8,
130,masc lex 3,incorrect,0,,,1,,0.0-10.0,,,,button,2889,What did the speaker purchase?<br><br>,179741,10,html-multi-response,,
130,masc lex 3,,,"[{'time': 5813.200000047684, 'location': 0.276}]",,,non_masc,0.0-11.0,,,0.276,,7446,"['<p style=""font-weight:bold;"">Your presentation sounded perfect.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",187193,11,html-vas-response,18,
130,masc lex 3,,,"[{'time': 5441.700000047684, 'location': 0.66}]",,,neutral,0.0-12.0,,,0.66,,7390,"['<p style=""font-weight:bold;"">When is lunch? I\'m actually starving.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",194588,12,html-vas-response,3,
130,masc lex 3,correct,1,,,1,,0.0-13.0,,,,button,2774,What meal is the speaker asking about?<br><br>,197365,13,html-multi-response,,
130,masc lex 3,,,[],,,neutral,0.0-14.0,,,,,,"['<p style=""font-weight:bold;"">Without a map, we are completely lost.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",207383,14,html-vas-response,5,
130,masc lex 3,incorrect,,,,1,,0.0-15.0,,,,,,True or False: The speaker believes they will be lost without a GPS.<br><br>,217390,15,html-multi-response,,
130,masc lex 3,,,"[{'time': 2631.2999999523163, 'location': 0.336}, {'time': 4494.799999952316, 'location': 0.732}]",,,masc,0.0-16.0,,,0.732,,7477,"['<p style=""font-weight:bold;"">I bought a yellow shirt last Friday.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",224872,16,html-vas-response,13,
130,masc lex 3,,,"[{'time': 3984.700000047684, 'location': 0.332}]",,,neutral,0.0-17.0,,,0.332,,5616,"['<p style=""font-weight:bold;"">At the beach, I took the clearest picture of the sunset.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",230493,17,html-vas-response,7,
130,masc lex 3,correct,0,,,0,,0.0-18.0,,,,button,2205,What did the speaker photograph?<br><br>,232700,18,html-multi-response,,
130,masc lex 3,,,"[{'time': 4348.099999904633, 'location': 0.692}]",,,neutral,0.0-19.0,,,0.692,,6020,"['<p style=""font-weight:bold;"">I see you got new ceramic mugs.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",238726,19,html-vas-response,4,
130,masc lex 3,correct,0,,,0,,0.0-20.0,,,,button,2125,What type of dish is the speaker commenting on?<br><br>,240853,20,html-multi-response,,
130,masc lex 3,,,"[{'time': 4095.599999904633, 'location': 0.174}]",,,non_masc,0.0-21.0,,,0.174,,6040,"['<p style=""font-weight:bold;"">I feel sorry for the poor thing.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",246899,21,html-vas-response,22,
130,masc lex 3,,,"[{'time': 3760.299999952316, 'location': 0.382}]",,,masc,0.0-22.0,,,0.382,,5161,"['<p style=""font-weight:bold;"">Some people think that show was downright entertaining.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",252064,22,html-vas-response,15,
130,masc lex 3,,,"[{'time': 4717.599999904633, 'location': 0.27}]",,,masc,0.0-23.0,,,0.27,,6199,"['<p style=""font-weight:bold;"">My office is insanely boring.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",258268,23,html-vas-response,16,
130,masc lex 3,,,"[{'time': 3109.199999809265, 'location': 0.812}]",,,non_masc,0.0-24.0,,,0.812,,4198,"['<p style=""font-weight:bold;"">That\'s a silly thing to say.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",262475,24,html-vas-response,20,
130,masc lex 3,,,"[{'time': 3363, 'location': 0.734}]",,,neutral,0.0-25.0,,,0.734,,4552,"['<p style=""font-weight:bold;"">Can I take a glance at your answer? </p><br><br>How masculine is the speaker of this sentence?<br><br>']",267031,25,html-vas-response,1,
130,masc lex 3,correct,1,,,1,,0.0-26.0,,,,button,4985,What did the speaker ask to see?<br><br>,272019,26,html-multi-response,,
130,masc lex 3,,,"[{'time': 3342.2999999523163, 'location': 0.804}, {'time': 4693, 'location': 0.926}]",,,non_masc,0.0-27.0,,,0.926,,5908,"['<p style=""font-weight:bold;"">Apologies, I didn\'t see you there.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",277931,27,html-vas-response,21,
130,masc lex 3,,,"[{'time': 3130.2000000476837, 'location': 0.908}, {'time': 4937.5, 'location': 0.084}]",,,non_masc,0.0-28.0,,,0.084,,6264,"['<p style=""font-weight:bold;"">The party last night was really fabulous.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",284200,28,html-vas-response,19,
130,masc lex 3,,,"[{'time': 3500.599999904633, 'location': 0.826}]",,,neutral,0.0-29.0,,,0.826,,4672,"['<p style=""font-weight:bold;"">Hey, you won\'t believe who I bumped into this week.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",288875,29,html-vas-response,2,
130,masc lex 3,incorrect,0,,,1,,0.0-30.0,,,,button,4370,True or False: The speaker expressed that they bumped into someone two weeks ago.<br><br>,293248,30,html-multi-response,,
130,masc lex 3,,,"[{'time': 3674.299999952316, 'location': 0.74}]",,,masc,0.0-31.0,,,0.74,,4870,"['<p style=""font-weight:bold;"">I can\'t stop cracking up -- that was really funny.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",298123,31,html-vas-response,10,
130,masc lex 3,,,"[{'time': 2358.5, 'location': 0.838}]",,,non_masc,0.0-32.0,,,0.838,,3774,"['<p style=""font-weight:bold;"">I\'m surprised how yummy that taco was.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",301901,32,html-vas-response,17,
130,masc lex 3,,,"[{'time': 2998.899999856949, 'location': 0.176}]",,,masc,0.0-33.0,,,0.176,,4211,"['<p style=""font-weight:bold;"">My sister wanted to let you know that she will be late. </p><br><br>How masculine is the speaker of this sentence?<br><br>']",306114,33,html-vas-response,12,
130,masc lex 3,,,,,,,0.0-34.0,,,0,,14646,"<p><font size='3'>You have completed the experimental trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",320763,34,html-button-response,,
130,masc lex 3,,,"[{'time': 4069, 'location': 0.192}, {'time': 5002.5, 'location': 0.24}, {'time': 7141.899999856949, 'location': 0.068}]",NEGATIVE,,,0.0-35.0-0.0,,,,,,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,330784,35,html-vas-response,,
130,masc lex 3,,,"[{'time': 4729.5, 'location': 0.664}]",POSITIVE,,,0.0-35.0-0.1,,,0.664,,5877,Men are more sexual than women.<br><br>,336669,36,html-vas-response,,
130,masc lex 3,,,"[{'time': 2126.900000095367, 'location': 0.7020250244140624}, {'time': 3292, 'location': 0.8460250244140625}]",POSITIVE,,,0.0-35.0-0.2,,,0.846025024,,4461,Girls should be protected and watched over more than boys.<br><br>,341134,37,html-vas-response,,
130,masc lex 3,,,"[{'time': 1828.0999999046328, 'location': 0.7900250244140625}]",POSITIVE,,,0.0-35.0-0.3,,,0.790025024,,3869,Only some types of work are appropriate for both men and women.<br><br>,345009,38,html-vas-response,,
130,masc lex 3,,,"[{'time': 1905.5, 'location': 0.804}]",POSITIVE,,,0.0-35.0-0.4,,,0.804,,3480,Mothers should work only if necessary.<br><br>,348494,39,html-vas-response,,
130,masc lex 3,,,"[{'time': 2839.599999904633, 'location': 0.188}]",POSITIVE,,,0.0-35.0-0.5,,,0.188,,4352,Some types of work are just not appropriate for women.<br><br>,352850,40,html-vas-response,,
130,masc lex 3,,,"[{'time': 1930.6000001430511, 'location': 0.772}, {'time': 3299, 'location': 0.908}]",NEGATIVE,,,0.0-35.0-0.6,,,0.908,,4861,People should be treated the same regardless of their sex.<br><br>,357717,41,html-vas-response,,
130,masc lex 3,,,"[{'time': 3094, 'location': 0.802}]",POSITIVE,,,0.0-35.0-0.7,,,0.802,,4221,Mothers should make most decisions about how children are brought up.<br><br>,361944,42,html-vas-response,,
130,masc lex 3,,,"[{'time': 3244.2999999523163, 'location': 0.4240250244140625}]",POSITIVE,,,0.0-35.0-0.8,,,0.424025024,,4469,"For many important jobs, it is better to choose men instead of women.<br><br>",366418,43,html-vas-response,,
130,masc lex 3,,,"[{'time': 1994.3999998569489, 'location': 0.722}]",NEGATIVE,,,0.0-35.0-0.9,,,0.722,,4487,Tasks around the house should not be assigned by sex.<br><br>,370909,44,html-vas-response,,
130,masc lex 3,,,"[{'time': 1548.4000000953674, 'location': 0.818}]",NEGATIVE,,,0.0-35.0-0.10,,,0.818,,3044,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,373957,45,html-vas-response,,
130,masc lex 3,,,"[{'time': 2157.2999999523163, 'location': 0.5400250244140625}]",POSITIVE,,,0.0-35.0-0.11,,,0.540025024,,3736,A father’s major responsibility is to provide financially for his children.<br><br>,377698,46,html-vas-response,,
130,masc lex 3,,,"[{'time': 2331.2000000476837, 'location': 0.848}]",NEGATIVE,,,0.0-35.0-0.12,,,0.848,,4590,People can be both aggressive and nurturing regardless of sex.<br><br>,382292,47,html-vas-response,,
130,masc lex 3,,,,,,,0.0-36.0,,,0,,3827,"<p><font size='3'>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. <br><br>When you're ready to procede, click ‘Continue’.</font></p>",386120,48,html-button-response,,
130,masc lex 3,,,,,,,0.0-37.0,,[0],{'Q0': 1},,8145,,394271,49,survey-likert,,
130,masc lex 3,[],,,,,,0.0-38.0,,,"{'age': '50', 'P0_Q0': None, 'enjoy': 'An average experiment', 'gender': 'Female', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': 'I do not wish to add any further comments.', 'language': 'English', 'education': 'Graduated college'}",,81025,,475461,50,survey,,
130,masc lex 3,,,,,,,0.0-39.0,,,0,,3263,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,478727,51,html-button-response,,
28,masc lex 3,,,,,,,0.0-0.0,,,0,,1739003,"<p><font size=""3"">DESCRIPTION: You are invited to participate in a research study. Its general purpose is to understand how people perceive written stimuli. You will be asked to read a series of sentences and provide judgments about the social characteristics of the speakers of these sentences. <br><br>RISKS AND BENEFITS: There are no known risks, costs, or discomforts in this study and this judgment is based on a large body of experiments with the same or similar procedures with people of similar ages, sex, origins, etc.  We cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive written stimuli.<br><br>PAYMENTS: You will be paid at the posted rate. <br><br>SUBJECT RIGHTS: If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. <br><br> CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Meghan Sumner at (650)-725-9336. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650)-723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA.<br><br>WAIVER OF DOCUMENTATION: If you agree to participate in this research, please continue on to the next page.</font></p>",1739015,0,html-button-response,,
